eco	family	variation	epd	pgn	move_count	eval	master_games	master_white_win	master_black_win	master_draw	lichess_games	lichess_white_win	lichess_black_win	lichess_draw
D44	Semi-Slav Defense	Botvinnik Variation, Alatortsev System	rnbqkb1r/p4p2/2p1p2p/1p1nP1N1/2pP3B/2N5/PP3PPP/R2QKB1R w KQkq -	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5 Nd5	18	1.49	82	47.5609756097561	28.04878048780488	24.390243902439025	9366	42.707666026051676	52.957505872304075	4.334828101644246
D44	Semi-Slav Defense	Botvinnik Variation, Ekstrom Variation	rnbqkb1r/p4p2/2p1pP1p/1p2N3/2pP3p/2N5/PP3PPP/R2QKB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. exf6 gxh4 10. Ne5	19	-0.57	301	39.202657807308974	25.91362126245847	34.883720930232556	10972	59.98906306963179	34.46044476850164	5.550492161866569
D44	Semi-Slav Defense	Botvinnik Variation, Lilienthal Variation	r1bqkb1r/p2n1p2/2p1pn2/1p2P1B1/2pP4/2N3P1/PP3P1P/R2QKB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5 hxg5 10. Bxg5 Nbd7 11. g3	21	0.69	1530	33.92156862745098	14.575163398692812	51.503267973856204	29992	46.302347292611366	48.659642571352364	5.038010136036276
D44	Semi-Slav Defense	Botvinnik Variation, Szabo Variation	r1bqkb1r/p2n1p2/2p1pn2/1p2P1B1/2pP4/2N2Q2/PP3PPP/R3KB1R b KQkq -	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5 hxg5 10. Bxg5 Nbd7 11. Qf3	21	-0.22	13	15.384615384615385	30.76923076923077	53.84615384615385	6882	42.37140366172624	53.00784655623365	4.620749782040105
D45	Semi-Slav Defense	Accelerated Meran Variation	rnbqkb1r/1p3ppp/p1p1pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 a6	10	0.34	2411	28.86768975528826	21.60929075072584	49.5230194939859	182441	49.94546182053376	44.392433718297966	5.662104461168268
D45	Semi-Slav Defense	Main Line	rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3	9	0.19	35447	27.282985866222813	18.684232798262194	54.03278133551499	4181486	50.25117864797347	44.192734353289715	5.556086998736812
D45	Semi-Slav Defense	Normal Variation	r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7	10	0.22	32964	26.70489018323019	18.711321441572625	54.58378837519719	1395132	47.961626570102325	45.95844694265489	6.079926487242784
D45	Semi-Slav Defense	Normal Variation	r1bq1rk1/pp1n1ppp/2pbpn2/3p4/2PP4/1PN1PN2/PB3PPP/R2QKB1R w KQ -	1. Nf3 d5 2. e3 Nf6 3. c4 c6 4. Nc3 e6 5. b3 Bd6 6. Bb2 O-O 7. d4 Nbd7	14	0.1	430	33.02325581395349	22.093023255813954	44.883720930232556	40332	47.413964097986714	45.82961420212238	6.756421699890905
D45	Semi-Slav Defense	Normal Variation	r1bq1rk1/pp1n1ppp/2pbpn2/3p4/2PP4/1PN1PN2/PB2BPPP/R2QK2R b KQ -	1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 Nf6 5. e3 Nbd7 6. b3 Bd6 7. Bb2 O-O 8. Be2	15	0.04	233	28.75536480686695	21.888412017167383	49.35622317596567	15928	49.61702661978905	43.25715720743345	7.125816172777499
D45	Semi-Slav Defense	Rubinstein System	r1bqkb1r/pp1n1ppp/2p1pn2/3pN3/2PP4/2N1P3/PP3PPP/R1BQKB1R b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 Nf6 5. e3 Nbd7 6. Ne5	11	-0.22	49	26.53061224489796	20.408163265306122	53.06122448979592	10675	47.05386416861826	47.40046838407494	5.5456674473067915
D45	Semi-Slav Defense	Stoltz Variation	r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2N1PN2/PPQ2PPP/R1B1KB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2	11	0.13	20086	25.440605396793785	17.166185402768097	57.39320920043811	236645	50.96029918231951	42.06047032474804	6.979230492932452
D45	Semi-Slav Defense	Stoltz Variation	r1bqkb1r/p2n1ppp/1pp1pn2/3p4/2PP4/1PN1PN2/P1Q2PPP/R1B1KB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3	13	0.22	213	26.76056338028169	20.187793427230048	53.051643192488264	3203	48.329690914767404	43.334374024352165	8.335935060880423
D45	Semi-Slav Defense	Stoltz Variation	r2qkb1r/pb1n1ppp/1pp1pn2/3p4/2PP4/1PN1PN2/P1Q2PPP/R1B1KB1R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3 Bb7	14	0.25	209	27.27272727272727	19.138755980861244	53.588516746411486	3091	47.78388870915561	44.128113879003564	8.087997411840828
D45	Semi-Slav Defense	Stoltz Variation	r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/1PN1PN2/P1Q2PPP/R1B1KB1R b KQkq -	1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. e3 e6 5. Nc3 Nbd7 6. Qc2 Bd6 7. b3	13	0.08	3308	27.357920193470374	21.281741233373637	51.360338573155985	42774	49.4552765698789	42.54219853181839	8.002524898302706
D45	Semi-Slav Defense	Stoltz Variation	r1bq1rk1/pp1n1ppp/2pbpn2/3p4/2PP4/1PN1PN2/PBQ2PPP/R3KB1R b KQ -	1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. e3 e6 5. Nc3 Nbd7 6. Qc2 Bd6 7. b3 O-O 8. Bb2	15	-0.22	701	31.81169757489301	27.38944365192582	40.798858773181166	18766	48.609186827240755	43.76532026004476	7.625492912714484
D45	Semi-Slav Defense	Stoltz Variation, Center Variation	r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PPP3/2N2N2/PPQ2PPP/R1B1KB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. e4	13	-0.3	344	28.197674418604652	27.03488372093023	44.76744186046512	4066	49.901623216920804	42.37579931136251	7.722577471716676
D45	Semi-Slav Defense	Stoltz Variation, Center Variation, Mikhalchishin Line	r1bqk2r/pp1n1ppp/2pb4/4P3/2P1Q3/5N2/PP3PPP/R1B1KB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. e4 dxe4 8. Nxe4 Nxe4 9. Qxe4 e5 10. dxe5	19	-0.38	52	34.61538461538461	26.923076923076923	38.46153846153847	64	40.625	51.5625	7.8125
D45	Semi-Slav Defense	Stoltz Variation, Shabalov Attack	r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP2P1/2N1PN2/PPQ2P1P/R1B1KB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. g4	13	0.11	2353	32.766680832979176	23.034424139396513	44.19889502762431	41937	52.352338030855805	42.25147244676538	5.396189522378806
D45	Semi-Slav Defense	Stonewall Defense	rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. Nc3 e6 5. e3 Ne4 6. Bd3 f5	12	0.67	45	46.666666666666664	6.666666666666667	46.666666666666664	19110	47.420198848770276	46.9701726844584	5.6096284667713245
D46	Semi-Slav Defense	Bogoljubow Variation	r1bqk2r/pp1nbppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Be7	12	0.44	313	40.894568690095845	13.738019169329075	45.367412140575084	186910	51.32898186292868	42.96934353432133	5.7016746027499865
D46	Semi-Slav Defense	Chigorin Defense	r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Bd6	12	0.6	1332	44.44444444444444	14.564564564564563	40.99099099099099	287060	49.25067930049467	45.09266355465756	5.656657144847767
D46	Semi-Slav Defense	Chigorin Defense	r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2NBPN2/PPQ2PPP/R1B1K2R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Bd6 7. Qc2	13	0.18	8890	19.19010123734533	10.956130483689538	69.85376827896513	65588	49.300176861621026	43.39665792523022	7.303165213148747
D46	Semi-Slav Defense	Chigorin Defense	r1bq1rk1/pp1n1ppp/2pbpn2/3p4/2PP4/1PNBPN2/PB3PPP/R2QK2R b KQ -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. b3 Bd6 7. Bb2 O-O 8. Bd3	15	-0.03	220	36.36363636363637	17.272727272727273	46.36363636363636	27333	47.17008744009073	46.08714740423664	6.74276515567263
D46	Semi-Slav Defense	Chigorin Defense	r2qkb1r/pb1n1ppp/1pp1pn2/3p4/2PP4/1PNBPN2/P1Q2PPP/R1B1K2R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3 Bb7 8. Bd3	15	0.23	93	24.731182795698924	13.978494623655912	61.29032258064516	1274	48.97959183673469	43.092621664050235	7.927786499215071
D46	Semi-Slav Defense	Chigorin Defense	r1bqr1k1/pp1n1ppp/2pbpn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R3K2R b KQ -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 Bd6 7. b3 O-O 8. Bb2 Re8 9. Bd3	17	-0.18	45	31.11111111111111	17.77777777777778	51.11111111111111	3882	49.27872230808861	44.513137557959816	6.208140133951572
D46	Semi-Slav Defense	Chigorin Defense	r1b2rk1/pp1nqppp/2pbpn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R3K2R b KQ -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 Bd6 7. b3 O-O 8. Bb2 Qe7 9. Bd3	17	0.17	85	30.58823529411765	21.176470588235293	48.23529411764706	2643	48.3163072266364	44.26787741203178	7.415815361331819
D46	Semi-Slav Defense	Chigorin Defense	r1bq1rk1/p2n1ppp/2pbpn2/1p6/3P4/2NBPN2/PPQ2PPP/R1B2RK1 b - -	1. d4 d5 2. c4 c6 3. Nf3 e6 4. e3 Nf6 5. Nc3 Bd6 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Nbd7 9. O-O O-O 10. Qc2	19	0.26	2385	14.29769392033543	9.266247379454926	76.43605870020964	9445	47.53838009528851	44.46797247220752	7.99364743250397
D46	Semi-Slav Defense	Chigorin Defense	r2q1rk1/pb1n1ppp/2pbpn2/1p6/3P4/P1NBPN2/1PQ2PPP/R1B2RK1 b - -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bd6 9. O-O Bb7 10. a3 O-O 11. Qc2	21	0.23	1735	12.737752161383284	7.492795389048991	79.76945244956772	2469	42.93236127987039	45.970028351559336	11.09761036857027
D46	Semi-Slav Defense	Main Line	r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2NBPN2/PP3PPP/R1BQK2R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3	11	0.09	11127	29.172283634402802	20.751325604385727	50.076390761211464	610142	48.79519849477663	45.28781824558873	5.916983259634642
D46	Semi-Slav Defense	Main Line	r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PP4/1PNBPN2/PBQ2PPP/R4RK1 b - -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3 Bb7 8. Bd3 Be7 9. O-O O-O 10. Bb2	19	0.28	323	38.080495356037154	16.09907120743034	45.82043343653251	12027	50.57786646711566	42.03874615448574	7.383387378398604
D46	Semi-Slav Defense	Romih Variation	r1bqk2r/pp1n1ppp/2p1pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Bb4	12	0.41	136	33.088235294117645	14.705882352941178	52.20588235294118	80193	55.14196999738131	40.3202274512738	4.537802551344881
D47	Semi-Slav Defense	Meran Variation	r1bqkb1r/p2n1ppp/2p1pn2/1p6/2BP4/2N1PN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5	14	0.12	9512	27.039529015979813	21.73044575273339	51.23002523128679	310187	45.46386534574305	48.16513909351456	6.370995560742392
D47	Semi-Slav Defense	Meran Variation, Lundin Variation	r1bqkb1r/p2n1ppp/2p1pn2/8/1p1P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 b4	16	0.12	536	31.529850746268657	16.791044776119403	51.679104477611936	7756	45.96441464672512	47.51160391954616	6.523981433728726
D47	Semi-Slav Defense	Meran Variation, Wade Variation	r2qkb1r/pb1n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7	16	0.25	3959	23.617075018944178	20.333417529679213	56.04950745137661	94410	46.08939730960703	47.679271263637325	6.231331426755641
D47	Semi-Slav Defense	Meran Variation, Wade Variation, Kaidanov Gambit	r2qkb1r/pb1n1ppp/4p3/3nP3/Np1N4/3B4/PP3PPP/R1BQ1RK1 b kq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7 9. e4 b4 10. Na4 c5 11. e5 Nd5 12. O-O cxd4 13. Nxd4	25	0.34	180	33.33333333333333	24.444444444444443	42.22222222222222	585	51.96581196581197	39.82905982905983	8.205128205128204
D47	Semi-Slav Defense	Meran Variation, Wade Variation, Larsen Variation	r2qkb1r/pb1n1ppp/4p3/2pnP3/Np1P4/3B1N2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7 9. e4 b4 10. Na4 c5 11. e5 Nd5	22	0.24	1201	25.562031640299747	20.566194837635305	53.87177352206495	6026	48.55625622303352	44.25821440424826	7.185529372718221
D47	Semi-Slav Defense	Semi-Meran Variation	r1bqkb1r/pp1n1ppp/2p1pn2/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4	13	0.08	9596	27.188411838265946	21.706961233847437	51.10462692788662	348071	46.32273300562242	47.440321083916785	6.236945910460797
D48	Semi-Slav Defense	Meran Variation	r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6	16	0.27	2410	31.742738589211616	24.647302904564317	43.60995850622407	96958	44.40582520266507	49.35745374285773	6.236721054477196
D48	Semi-Slav Defense	Meran Variation	r1bqkb1r/3n1ppp/p3pn2/1pp5/3PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5	18	0.26	1830	32.404371584699454	23.934426229508198	43.66120218579235	17360	49.205069124423964	44.85023041474655	5.944700460829493
D48	Semi-Slav Defense	Meran Variation, Old Variation	r1bqkb1r/3n1ppp/p3pn2/1pp1P3/3P4/2NB1N2/PP3PPP/R1BQK2R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5	19	0.27	915	32.349726775956285	21.202185792349727	46.44808743169399	10207	48.19241696874694	45.62555109238758	6.182031938865484
D48	Semi-Slav Defense	Meran Variation, Pirc Variation	r1bqkb1r/3n1ppp/p1p1pn2/8/1p1PP3/2NB1N2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 e6 3. Nc3 c6 4. e3 Nf6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 b4	18	0.46	23	69.56521739130434	4.3478260869565215	26.08695652173913	796	47.11055276381909	45.85427135678392	7.035175879396985
D48	Semi-Slav Defense	Meran Variation, Reynolds' Variation	r1bqkb1r/3n1ppp/p3pn2/1ppP4/4P3/2NB1N2/PP3PPP/R1BQK2R b KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. d5	19	0.06	911	32.491767288693744	26.5642151481888	40.944017563117455	6274	52.91679948995856	41.40898948039528	5.674211029646159
D49	Semi-Slav Defense	Meran Variation, Blumenfeld Variation	r1bqkb1r/3n1ppp/p3pn2/1N2P3/3p4/3B1N2/PP3PPP/R1BQK2R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5	21	0.32	841	31.98573127229489	20.214030915576693	47.80023781212842	5283	49.839106568237746	43.04372515616127	7.117168275600984
D49	Semi-Slav Defense	Meran Variation, Rabinovich Variation	r1bqkb1r/3n1ppp/p3p3/1N2P3/3p2n1/3B1N2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Ng4	22	0.6	123	33.33333333333333	22.76422764227642	43.90243902439025	223	46.18834080717489	43.49775784753363	10.31390134529148
D49	Semi-Slav Defense	Meran Variation, Rellstab Attack	r3kb1r/5ppp/b3pn2/1p1qN1B1/3p4/3B4/PP2QPPP/R4RK1 b kq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. Nf3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. O-O Qd5 14. Qe2 Ba6 15. Bg5	29	0.08	28	28.57142857142857	28.57142857142857	42.857142857142854	0	0.0	0.0	0.0
D49	Semi-Slav Defense	Meran Variation, Sozin Variation	r1bqkb1r/5ppp/p3pn2/1N2n3/3p4/3B1N2/PP3PPP/R1BQK2R w KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5	22	0.63	222	31.98198198198198	18.91891891891892	49.0990990990991	694	45.821325648414984	46.10951008645533	8.069164265129682
D49	Semi-Slav Defense	Meran Variation, Sozin Variation	r1bqkb1r/5ppp/4pn2/1p2N3/3p4/3B4/PP3PPP/R1BQ1RK1 b kq -	1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. O-O	25	0.02	49	40.816326530612244	20.408163265306122	38.775510204081634	67	44.776119402985074	49.25373134328358	5.970149253731343
D49	Semi-Slav Defense	Meran Variation, Stahlberg Variation	r1bqkb1r/5ppp/4pn2/1p2N3/3p4/3B1Q2/PP3PPP/R1B1K2R b KQkq -	1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. Qf3	25	0.22	17	17.647058823529413	47.05882352941176	35.294117647058826	10	50.0	50.0	0.0
D50	Queen's Gambit Declined	Been-Koomen Variation	rnbqkb1r/pp3ppp/4pn2/2pp2B1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5	8	0.3	157	34.394904458598724	28.02547770700637	37.57961783439491	328374	48.75720976691212	46.298732542771354	4.944057690316529
D50	Queen's Gambit Declined	Modern Variation	rnbqkb1r/ppp2ppp/4pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5	7	0.1	7414	32.47909360669004	17.426490423523063	50.09441596978689	10309955	50.658669218245855	43.93575917644645	5.405571605307686
D50	Queen's Gambit Declined	Pseudo-Tarrasch Variation	rnbqkb1r/pp3ppp/4pn2/2pP2B1/3P4/2N5/PP2PPPP/R2QKBNR b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. cxd5	9	0.22	121	37.1900826446281	24.793388429752067	38.01652892561984	93316	50.3375626902139	44.77045737065455	4.891979939131553
D50	Queen's Gambit Declined	Pseudo-Tarrasch Variation, Canal Variation	rnb1kb1r/pp3ppp/1q2pn2/2pP2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. cxd5 Qb6	10	0.93	17	58.82352941176471	17.647058823529413	23.52941176470588	1440	37.083333333333336	57.15277777777777	5.763888888888889
D50	Queen's Gambit Declined	Pseudo-Tarrasch Variation, Primitive Pillsbury Variation	rnbqkb1r/pp3ppp/4pn2/3p2B1/2PQ4/2N2N2/PP2PPPP/R3KB1R b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. Nf3 cxd4 6. Qxd4	11	-0.21	9	11.11111111111111	44.44444444444444	44.44444444444444	56067	45.82196300854335	48.370699341858845	5.807337649597803
D50	Queen's Gambit Declined	Semi-Tarrasch Defense, Krause Variation	rnbqkb1r/1p3ppp/p4n2/1N1pp1B1/Q1P5/2N5/PP2PPPP/R3KB1R b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. Nf3 cxd4 6. Nxd4 e5 7. Ndb5 a6 8. Qa4	15	-0.66	4	0.0	25.0	75.0	190	36.31578947368421	60.0	3.684210526315789
D51	Queen's Gambit Declined	Alekhine Variation	r1bqkb1r/pp1n1ppp/2p1pn2/3p2B1/2PPP3/2N2N2/PP3PPP/R2QKB1R b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. Nf3 c6 6. e4	11	0.15	10	50.0	20.0	30.0	83406	46.74004268278061	47.87425365081649	5.385703666402897
D51	Queen's Gambit Declined	Capablanca Variation, Anti-Cambridge Springs Variation	r1bqkb1r/pp1n1ppp/2p1pn2/3p2B1/2PP4/P1N1P3/1P3PPP/R2QKBNR b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. a3	11	0.2	61	47.540983606557376	9.836065573770492	42.62295081967213	27464	49.43926594815031	45.02257500728226	5.538159044567434
D51	Queen's Gambit Declined	Manhattan Variation	r1bqk2r/pppn1ppp/4pn2/3p2B1/1bPP4/2N1P3/PP3PPP/R2QKBNR w KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 Bb4	10	0.49	73	50.68493150684932	21.91780821917808	27.397260273972602	85902	53.434145887173756	41.70450047728807	4.861353635538172
D51	Queen's Gambit Declined	Modern Variation, Knight Defense	r1bqkb1r/pppn1ppp/4pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7	8	0.28	1317	36.21867881548975	20.273348519362187	43.50797266514807	901924	47.96745623799788	46.5112359799717	5.521307782030415
D51	Queen's Gambit Declined	Modern Variation, Knight Defense	r1bqkb1r/pppn1ppp/4pn2/3p2B1/2PP4/2N1P3/PP3PPP/R2QKBNR b KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3	9	0.18	906	37.41721854304636	18.76379690949227	43.81898454746137	426020	49.36575747617483	44.66856016149477	5.965682362330408
D51	Queen's Gambit Declined	Modern Variation, Knight Defense	r1bqkb1r/pp1n1ppp/2p1pn2/3p2B1/2PP4/2N1P3/PP3PPP/R2QKBNR w KQkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6	10	0.3	949	38.35616438356164	18.651211801896732	42.99262381454162	462934	48.206871821901174	45.937001818833785	5.856126359265035
D51	Queen's Gambit Declined	Rochlin Variation	r1b1kb1r/pp1n1ppp/2p1pn2/q2p4/2PP4/2N2N2/PP1BPPPP/2RQKB1R b Kkq -	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. Nf3 c6 6. Rc1 Qa5 7. Bd2	13	0.17	0	0.0	0.0	0.0	449	51.44766146993318	43.207126948775056	5.3452115812917596
D52	Queen's Gambit Declined		r1bqkb1r/pp1n1ppp/2p1pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq -	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 Nbd7 6. e3	11	0.18	3628	34.040793825799334	17.061742006615216	48.89746416758545	1456496	48.61825916446046	45.50393547253134	5.877805363008206
